attributes,business_id,categories,city,full_address,hours,latitude,longitude,name,neighborhoods,open,review_count,stars,state,type
"{u'Alcohol': u'full_bar', u'Noise Level': u'average', u'Music': {u'dj': False, u'background_music': True, u'karaoke': False, u'live': False, u'video': False, u'jukebox': False}, u'Attire': u'casual', u'Ambience': {u'romantic': False, u'intimate': False, u'touristy': False, u'hipster': False, u'divey': False, u'classy': False, u'trendy': False, u'upscale': False, u'casual': True}, u'Good for Kids': False, u'Price Range': 2, u'Delivery': False, u'Good For Dancing': False, u'BYOB': False, u'Coat Check': False, u'Smoking': u'no', u'Accepts Credit Cards': True, u'BYOB/Corkage': u'no', u'Take-out': True, u'Corkage': False, u'Happy Hour': False, u'Wheelchair Accessible': False, u'Outdoor Seating': False, u'Takes Reservations': False, u'Waiter Service': True, u'Wi-Fi': u'no', u'Caters': False, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'breakfast': False, u'brunch': False}, u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Has TV': True, u'Good For Kids': False, u'Good For Groups': True}",zQBrXA_wxIruqcz_yVm34g,"[u'Bars', u'Nightlife']",Boston,"150 Bowdoin Sq
Beacon Hill
Boston, MA 02108","{u'Monday': {u'close': u'02:00', u'open': u'11:30'}, u'Tuesday': {u'close': u'02:00', u'open': u'11:30'}, u'Friday': {u'close': u'02:00', u'open': u'11:30'}, u'Wednesday': {u'close': u'02:00', u'open': u'11:30'}, u'Thursday': {u'close': u'02:00', u'open': u'11:30'}, u'Sunday': {u'close': u'02:00', u'open': u'11:30'}, u'Saturday': {u'close': u'02:00', u'open': u'11:30'}}",42.358404744459,-71.062613549108,21st Amendment,"[u'Beacon Hill', u'Downtown']",True,250,4.0,MA,business
"{u'Alcohol': u'full_bar', u'Noise Level': u'loud', u'Music': {u'dj': False, u'live': False, u'video': False, u'jukebox': True}, u'Attire': u'casual', u'Ambience': {u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': True}, u'Good for Kids': False, u'Price Range': 2, u'Good For Dancing': False, u'Delivery': False, u'Coat Check': False, u'Smoking': u'no', u'Accepts Credit Cards': True, u'Take-out': True, u'Happy Hour': False, u'Wheelchair Accessible': True, u'Outdoor Seating': False, u'Takes Reservations': False, u'Waiter Service': True, u'Wi-Fi': u'no', u'Caters': False, u'Good For': {u'dessert': False, u'latenight': True, u'lunch': True, u'dinner': True, u'breakfast': False, u'brunch': False}, u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Has TV': True, u'Good For Groups': True}",fr2rdXAXq9NnAphpbPNELA,"[u'Pubs', u'Bars', u'American (Traditional)', u'Nightlife', u'Restaurants']",Boston,"100 Tremont St
Downtown
Boston, MA 02108","{u'Monday': {u'close': u'02:00', u'open': u'10:00'}, u'Tuesday': {u'close': u'02:00', u'open': u'10:00'}, u'Friday': {u'close': u'02:00', u'open': u'10:00'}, u'Wednesday': {u'close': u'02:00', u'open': u'10:00'}, u'Thursday': {u'close': u'02:00', u'open': u'10:00'}, u'Sunday': {u'close': u'02:00', u'open': u'10:00'}, u'Saturday': {u'close': u'02:00', u'open': u'10:00'}}",42.357451481565,-71.060911746876,Beantown Pub,[u'Downtown'],True,386,3.0,MA,business
"{u'Delivery': False, u'Take-out': True, u'Price Range': 1, u'Outdoor Seating': True, u'Good For Kids': True, u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Alcohol': u'none', u'Good For Groups': True, u'BYOB': False, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'breakfast': False, u'brunch': False}, u'Takes Reservations': False, u'Attire': u'casual', u'Waiter Service': False, u'Accepts Credit Cards': False, u'Good for Kids': True, u'BYOB/Corkage': u'no', u'Wheelchair Accessible': True}",PpnaGcFdCYm7j1NylVgVlg,"[u'Latin American', u'Restaurants']",Boston,"426 Washington St
Downtown
Boston, MA 02108",{},42.3556996,-71.0590425,Chacarero,[u'Downtown'],False,68,4.5,MA,business
"{u'Alcohol': u'full_bar', u'Noise Level': u'average', u'Has TV': True, u'Attire': u'casual', u'Ambience': {u'romantic': False, u'intimate': False, u'touristy': True, u'hipster': False, u'divey': False, u'classy': False, u'trendy': False, u'upscale': False, u'casual': False}, u'Good for Kids': True, u'Price Range': 3, u'Caters': False, u'Delivery': False, u'Smoking': u'no', u'Accepts Credit Cards': True, u'BYOB/Corkage': u'no', u'Take-out': True, u'Wheelchair Accessible': False, u'Outdoor Seating': False, u'Takes Reservations': True, u'Waiter Service': True, u'Wi-Fi': u'no', u'Good For': {u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': True, u'breakfast': False, u'brunch': False}, u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Good For Kids': True, u'Good For Groups': True}",9B8rHn5hdk1ybloRjvcMmw,"[u'Seafood', u'Restaurants']",Boston,"41 Union St
Boston, MA 02108","{u'Monday': {u'close': u'21:30', u'open': u'11:00'}, u'Tuesday': {u'close': u'21:30', u'open': u'11:00'}, u'Friday': {u'close': u'22:00', u'open': u'11:00'}, u'Wednesday': {u'close': u'21:30', u'open': u'11:00'}, u'Thursday': {u'close': u'21:30', u'open': u'11:00'}, u'Sunday': {u'close': u'21:30', u'open': u'11:00'}, u'Saturday': {u'close': u'22:00', u'open': u'11:00'}}",42.361268,-71.056889,Union Oyster House,[],True,1247,3.0,MA,business
"{u'Alcohol': u'full_bar', u'Noise Level': u'average', u'Has TV': True, u'Attire': u'casual', u'Ambience': {u'romantic': False, u'intimate': True, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': False}, u'Good for Kids': False, u'Price Range': 2, u'Delivery': False, u'Caters': True, u'BYOB': False, u'Accepts Credit Cards': True, u'BYOB/Corkage': u'no', u'Take-out': True, u'Wheelchair Accessible': True, u'Outdoor Seating': False, u'Takes Reservations': True, u'Waiter Service': True, u'Wi-Fi': u'no', u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'breakfast': False, u'brunch': False}, u'Parking': {u'garage': True, u'street': True, u'validated': False, u'lot': False, u'valet': True}, u'Good For Kids': False, u'Good For Groups': True}",JjJ7OGM7dZFIJfOMj_4PYw,"[u'American (New)', u'Diners', u'Restaurants']",Boston,"75 Chestnut St
Beacon Hill
Boston, MA 02108","{u'Monday': {u'close': u'00:00', u'open': u'17:00'}, u'Tuesday': {u'close': u'00:00', u'open': u'17:00'}, u'Friday': {u'close': u'00:00', u'open': u'17:00'}, u'Wednesday': {u'close': u'00:00', u'open': u'17:00'}, u'Thursday': {u'close': u'00:00', u'open': u'17:00'}, u'Sunday': {u'close': u'00:00', u'open': u'17:00'}, u'Saturday': {u'close': u'00:00', u'open': u'17:00'}}",42.3569539,-71.0710041,75 Chestnut,[u'Beacon Hill'],True,290,4.0,MA,business
"{u'Alcohol': u'full_bar', u'Good For Dancing': False, u'Noise Level': u'loud', u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Smoking': u'no', u'Dogs Allowed': False, u'Happy Hour': False, u'Has TV': True, u'Outdoor Seating': False, u'Coat Check': False, u'Ambience': {u'romantic': False, u'intimate': False, u'touristy': False, u'hipster': False, u'divey': True, u'classy': False, u'trendy': False, u'upscale': False, u'casual': False}, u'Music': {u'dj': False, u'live': False, u'video': False, u'jukebox': True}, u'Accepts Credit Cards': False, u'Wheelchair Accessible': True, u'Good For Groups': True, u'Price Range': 1}",afzf__m7yxxqEcSaAco67g,"[u'Pubs', u'Bars', u'Nightlife']",Boston,"149 Charles St
Beacon Hill
Boston, MA 02108","{u'Monday': {u'close': u'02:00', u'open': u'11:00'}, u'Tuesday': {u'close': u'02:00', u'open': u'11:00'}, u'Friday': {u'close': u'02:00', u'open': u'11:00'}, u'Wednesday': {u'close': u'02:00', u'open': u'11:00'}, u'Thursday': {u'close': u'02:00', u'open': u'11:00'}, u'Sunday': {u'close': u'02:00', u'open': u'12:00'}, u'Saturday': {u'close': u'02:00', u'open': u'11:00'}}",42.3604499,-71.0706955,Beacon Hill Pub,[u'Beacon Hill'],True,172,3.5,MA,business
"{u'Wheelchair Accessible': True, u'Alcohol': u'full_bar', u'Good For Dancing': False, u'Noise Level': u'loud', u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Smoking': u'no', u'Happy Hour': False, u'Has TV': True, u'Outdoor Seating': False, u'Coat Check': True, u'Ambience': {u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': True}, u'Music': {u'dj': True, u'live': True, u'video': False, u'jukebox': False}, u'Accepts Credit Cards': True, u'Good for Kids': False, u'Good For Groups': True, u'Price Range': 2}",LYrvNIMZoIZ7ypEX2noiPw,"[u'Bars', u'Music Venues', u'Arts & Entertainment', u'Pubs', u'Nightlife', u'Lounges']",Boston,"45 Union St
Boston, MA 02108","{u'Monday': {u'close': u'02:00', u'open': u'11:00'}, u'Tuesday': {u'close': u'02:00', u'open': u'11:00'}, u'Friday': {u'close': u'02:00', u'open': u'11:00'}, u'Wednesday': {u'close': u'02:00', u'open': u'11:00'}, u'Thursday': {u'close': u'02:00', u'open': u'11:00'}, u'Sunday': {u'close': u'02:00', u'open': u'11:00'}, u'Saturday': {u'close': u'02:00', u'open': u'11:00'}}",42.3615117,-71.0570445,Bell In Hand Tavern,[],True,400,3.0,MA,business
"{u'Alcohol': u'full_bar', u'Noise Level': u'average', u'Music': {u'dj': False, u'live': False, u'video': False, u'jukebox': True}, u'Attire': u'casual', u'Ambience': {u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': True}, u'Good for Kids': False, u'Price Range': 1, u'Delivery': False, u'Good For Dancing': False, u'BYOB': False, u'Coat Check': False, u'Smoking': u'no', u'Accepts Credit Cards': True, u'BYOB/Corkage': u'no', u'Take-out': False, u'Happy Hour': False, u'Wheelchair Accessible': False, u'Outdoor Seating': False, u'Takes Reservations': False, u'Waiter Service': True, u'Wi-Fi': u'no', u'Caters': False, u'Order at Counter': True, u'Good For': {u'dessert': False, u'latenight': True, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': False}, u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Has TV': True, u'Good For Kids': False, u'Good For Groups': True}",-DjtI8wyS83kkwwuPqKBpg,"[u'Pubs', u'Bars', u'Nightlife']",Boston,"18 Province St
Downtown
Boston, MA 02108",{},42.3572867,-71.0597074,The Hub Pub,[u'Downtown'],True,143,3.0,MA,business
"{u'Alcohol': u'full_bar', u'Noise Level': u'very_loud', u'Music': {u'dj': False, u'background_music': False, u'jukebox': False, u'live': True, u'video': False, u'karaoke': False}, u'Attire': u'casual', u'Ambience': {u'romantic': False, u'intimate': False, u'touristy': False, u'hipster': False, u'divey': False, u'classy': False, u'trendy': False, u'upscale': False, u'casual': True}, u'Good for Kids': False, u'Price Range': 2, u'Good For Dancing': True, u'Delivery': False, u'Coat Check': False, u'Smoking': u'no', u'Accepts Credit Cards': True, u'Take-out': True, u'Happy Hour': False, u'Wheelchair Accessible': True, u'Outdoor Seating': False, u'Takes Reservations': True, u'Waiter Service': True, u'Wi-Fi': u'free', u'Caters': False, u'Good For': {u'dessert': False, u'latenight': True, u'lunch': False, u'dinner': False, u'breakfast': False, u'brunch': False}, u'Parking': {u'garage': False, u'street': True, u'validated': True, u'lot': False, u'valet': False}, u'Has TV': True, u'Good For Kids': False, u'Good For Groups': True}",iHZp9W_NSxaiKjbNnfx1Jw,"[u'Bars', u'Salad', u'Seafood', u'Pubs', u'Nightlife', u'Restaurants']",Boston,"25 Union St
Boston, MA 02108","{u'Monday': {u'close': u'02:00', u'open': u'11:00'}, u'Tuesday': {u'close': u'02:00', u'open': u'11:00'}, u'Friday': {u'close': u'02:00', u'open': u'11:00'}, u'Wednesday': {u'close': u'02:00', u'open': u'11:00'}, u'Thursday': {u'close': u'02:00', u'open': u'11:00'}, u'Sunday': {u'close': u'02:00', u'open': u'11:00'}, u'Saturday': {u'close': u'02:00', u'open': u'11:00'}}",42.360994,-71.05683,Hennessy's,[],True,182,3.0,MA,business
{},6dP9bgyQ6f7KzhAeLS-rlA,"[u'Bars', u'Nightlife', u'Lounges']",Boston,"48 Winter St
Downtown
Boston, MA 02108",{},42.3560813,-71.0618429,Opal Lounge,[u'Downtown'],True,4,3.0,MA,business
"{u'Accepts Credit Cards': True, u'Price Range': 2, u'Outdoor Seating': False, u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Wi-Fi': u'free', u'Wheelchair Accessible': True}",kJQ0f4ildGZ1IfV9s0WL6Q,"[u'Food', u'Books, Mags, Music & Video', u'Coffee & Tea', u'Shopping', u'Bookstores']",Boston,"24 School St
Downtown
Boston, MA 02108","{u'Monday': {u'close': u'21:00', u'open': u'07:00'}, u'Tuesday': {u'close': u'21:00', u'open': u'07:00'}, u'Friday': {u'close': u'21:00', u'open': u'07:00'}, u'Wednesday': {u'close': u'21:00', u'open': u'07:00'}, u'Thursday': {u'close': u'21:00', u'open': u'07:00'}, u'Sunday': {u'close': u'20:00', u'open': u'10:00'}, u'Saturday': {u'close': u'21:00', u'open': u'08:00'}}",42.3575478,-71.0590572,Borders Books Music & Cafe,[u'Downtown'],False,58,3.0,MA,business
"{u'Alcohol': u'full_bar', u'Open 24 Hours': False, u'Noise Level': u'average', u'Has TV': False, u'Attire': u'casual', u'Ambience': {u'romantic': False, u'intimate': True, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': False}, u'Good for Kids': False, u'Price Range': 3, u'Caters': True, u'Delivery': False, u'Accepts Credit Cards': True, u'BYOB/Corkage': u'no', u'Take-out': True, u'Wheelchair Accessible': True, u'Outdoor Seating': False, u'Takes Reservations': True, u'Waiter Service': True, u'Wi-Fi': u'no', u'Order at Counter': False, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'breakfast': False, u'brunch': False}, u'Parking': {u'garage': True, u'street': True, u'validated': False, u'lot': False, u'valet': True}, u'Good For Kids': False, u'Good For Groups': True}",jLOBjtz1oQGTIK6DV23XQg,"[u'Persian/Iranian', u'Middle Eastern', u'Restaurants']",Boston,"97 Mt. Vernon St
Beacon Hill
Boston, MA 02108","{u'Monday': {u'close': u'22:00', u'open': u'17:00'}, u'Tuesday': {u'close': u'22:00', u'open': u'17:00'}, u'Friday': {u'close': u'22:00', u'open': u'17:00'}, u'Wednesday': {u'close': u'22:00', u'open': u'17:00'}, u'Thursday': {u'close': u'22:00', u'open': u'17:00'}, u'Sunday': {u'close': u'22:00', u'open': u'17:00'}, u'Saturday': {u'close': u'22:00', u'open': u'17:00'}}",42.3579426,-71.0697412,Lala Rokh,[u'Beacon Hill'],True,210,3.5,MA,business
"{u'Delivery': False, u'Take-out': True, u'Accepts Credit Cards': True, u'Price Range': 2, u'Outdoor Seating': True, u'Good For Kids': True, u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Alcohol': u'none', u'Good For Groups': False, u'BYOB': False, u'Order at Counter': True, u'Corkage': False, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'breakfast': True, u'brunch': False}, u'Takes Reservations': False, u'Attire': u'casual', u'Waiter Service': False, u'Wi-Fi': u'no', u'Good for Kids': True, u'BYOB/Corkage': u'yes_free', u'Wheelchair Accessible': True}",CPy58I8mWJLpKm-T90a3zA,"[u'Bakeries', u'Food', u'Coffee & Tea']",Boston,"70 Charles St
Beacon Hill
Boston, MA 02108","{u'Monday': {u'close': u'19:00', u'open': u'06:00'}, u'Tuesday': {u'close': u'19:00', u'open': u'06:00'}, u'Friday': {u'close': u'19:00', u'open': u'06:00'}, u'Wednesday': {u'close': u'19:00', u'open': u'06:00'}, u'Thursday': {u'close': u'19:00', u'open': u'06:00'}, u'Sunday': {u'close': u'19:00', u'open': u'07:00'}, u'Saturday': {u'close': u'19:00', u'open': u'06:00'}}",42.3578805491065,-71.0706020370483,Cafe Vanille,[u'Beacon Hill'],False,129,3.5,MA,business
"{u'Alcohol': u'full_bar', u'Noise Level': u'average', u'Music': {u'dj': False, u'live': False, u'video': False, u'jukebox': True}, u'Attire': u'casual', u'Ambience': {u'romantic': False, u'intimate': False, u'touristy': False, u'hipster': False, u'divey': False, u'classy': False, u'trendy': False, u'upscale': False, u'casual': True}, u'Good for Kids': True, u'Price Range': 2, u'Good For Dancing': False, u'Delivery': False, u'Dogs Allowed': False, u'Coat Check': False, u'Smoking': u'no', u'Accepts Credit Cards': True, u'Take-out': True, u'Happy Hour': True, u'Wheelchair Accessible': True, u'Outdoor Seating': False, u'Takes Reservations': True, u'Waiter Service': True, u'Wi-Fi': u'free', u'Caters': False, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'brunch': False, u'breakfast': False}, u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Has TV': True, u'Good For Kids': False, u'Good For Groups': True}",ixMPsVRSFXfQzu2mTeExjg,"[u'Bars', u'American (Traditional)', u'Nightlife', u'Restaurants']",Boston,"80 Atlantic Ave
North End
Boston, MA 02110","{u'Monday': {u'close': u'02:00', u'open': u'11:30'}, u'Tuesday': {u'close': u'02:00', u'open': u'11:30'}, u'Friday': {u'close': u'02:00', u'open': u'11:30'}, u'Wednesday': {u'close': u'02:00', u'open': u'11:30'}, u'Thursday': {u'close': u'02:00', u'open': u'11:30'}, u'Sunday': {u'close': u'02:00', u'open': u'11:00'}, u'Saturday': {u'close': u'02:00', u'open': u'11:30'}}",42.362543759667005,-71.050748116975,The Boston Sail Loft,[u'North End'],True,226,3.5,MA,business
"{u'Alcohol': u'none', u'Noise Level': u'loud', u'Has TV': False, u'Attire': u'casual', u'Ambience': {u'romantic': False, u'intimate': False, u'touristy': False, u'hipster': False, u'divey': False, u'classy': False, u'trendy': False, u'upscale': False, u'casual': True}, u'Good for Kids': True, u'Price Range': 1, u'Delivery': True, u'Caters': True, u'BYOB': False, u'Corkage': False, u'Accepts Credit Cards': True, u'BYOB/Corkage': u'no', u'Take-out': True, u'Wheelchair Accessible': False, u'Outdoor Seating': False, u'Takes Reservations': False, u'Waiter Service': False, u'Wi-Fi': u'no', u'Good For': {u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'breakfast': False, u'brunch': False}, u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Good For Kids': True, u'Good For Groups': True}",vjsMd2SauOmceETW9N7R0g,"[u'Event Planning & Services', u'Restaurants', u'Caterers', u'Sandwiches', u'Italian']",Boston,"133 Pearl St
Financial District
Boston, MA 02110","{u'Tuesday': {u'close': u'15:30', u'open': u'11:00'}, u'Friday': {u'close': u'15:00', u'open': u'11:00'}, u'Monday': {u'close': u'15:00', u'open': u'11:00'}, u'Wednesday': {u'close': u'15:00', u'open': u'11:00'}, u'Thursday': {u'close': u'15:00', u'open': u'11:00'}}",42.354733,-71.053852,Viga Eatery & Catering,[u'Financial District'],True,56,4.0,MA,business
