id,date,restaurant_id,*,**,***
26393,2007-05-11,8KoA15o6,11,1,10
17772,2010-05-26,Y1EmxWOw,2,0,2
24479,2013-05-16,p038NGOm,2,0,0
11244,2007-09-17,9JoPV5E8,2,1,0
10193,2010-11-05,6K3lGgEz,5,0,0
23225,2008-03-31,rJoQ9oVj,1,0,1
9261,2011-10-06,Y1EmpROw,6,0,0
14662,2011-04-27,rNo6e036,6,0,2
11085,2007-09-18,p038NDOm,4,0,0
8727,2008-09-11,B1oXlNoV,6,0,0
21944,2010-12-17,0j3LXM3r,3,0,0
32622,2010-01-06,JGoNpdEL,3,0,1
4508,2010-12-09,KAoK16Eg,2,0,0
20246,2010-03-23,ekE4Mr32,3,1,0
8557,2009-04-02,6Wo2GbO9,2,1,0
26755,2011-11-28,8gOqleo2,2,0,0
30541,2014-10-28,qN3gb2EA,3,0,0
27537,2011-01-11,6K3l5voz,0,0,0
26642,2009-06-22,m0oWDJOG,2,0,0
22982,2007-06-07,N6OkkGOx,2,0,2
28047,2012-12-30,VpoGXgOr,0,0,0
11494,2015-01-02,0j3Lqjor,6,0,0
27047,2009-01-06,NbE1zP3J,6,0,0
8577,2012-10-01,wmo7R3qn,1,0,0
27658,2010-11-02,KAoKz83g,0,1,0
16288,2011-01-10,Y1EmjR3w,1,0,0
21070,2013-12-30,p038ADom,0,0,0
12536,2013-09-10,ZBEnProY,2,0,3
2843,2010-10-25,geEVDeoz,0,0,0
20599,2014-04-03,p038vaOm,7,0,0
25013,2012-03-29,dj3dqNo9,3,0,0
1368,2012-05-08,0ZEDGWOD,7,0,3
30247,2009-07-29,JGoN0BEL,2,0,0
21723,2007-01-16,B1oXQmOV,0,0,0
30048,2009-06-29,Y1EmWmow,2,1,2
3926,2010-04-15,rNo6jao6,0,0,0
1791,2013-02-13,v5oJLjEB,8,0,0
19272,2013-12-30,Pk3wnaEd,0,0,0
12615,2011-09-22,njoZKbOr,3,0,0
31895,2009-03-18,8x3zVQ3k,2,0,0
18009,2014-07-22,v5oJjyoB,10,2,2
18242,2011-10-20,1m3MB6oB,9,1,0
14568,2012-12-30,we39YZ3k,0,0,0
18966,2009-02-24,1m3MJ6oB,3,0,2
62,2009-08-25,6K3l1xoz,6,1,0
33366,2009-04-21,JBEy8aO8,8,0,0
7451,2011-10-26,Y1EmeAEw,0,0,0
16018,2009-08-03,v5oJA83B,0,0,0
22891,2010-08-09,we39Qr3k,5,1,0
6724,2014-09-30,NbE1p8OJ,11,1,2
1926,2010-02-18,8xExYe30,2,0,2
22116,2010-10-25,Y1EmRn3w,4,1,3
10321,2009-09-02,dj3dX539,3,1,1
957,2009-08-17,wmo7q7Eq,9,1,2
15895,2011-03-14,Pk3wQqOd,5,0,1
9990,2007-11-15,9JoPLvo8,5,1,1
3249,2015-03-12,wmo7a9Eq,1,1,1
9347,2009-02-23,lnOReVoN,6,0,1
6241,2007-06-12,ZBEn02oY,11,1,2
19180,2012-06-12,ydEjXDoW,7,1,3
7000,2011-08-18,9JoPMdO8,6,2,0
1509,2014-06-05,eVOBeeoj,0,0,0
6510,2012-12-30,NbE1LzOJ,0,0,0
4560,2011-08-09,njoZNBor,6,0,0
17030,2010-09-21,8x3zx7Ok,4,0,0
26922,2012-12-30,geEV4eoz,0,0,0
282,2007-10-26,8gOqQxO2,3,0,0
29046,2008-10-24,m0oWrz3G,7,1,0
9456,2008-05-22,dj3d1Xo9,2,0,0
31140,2014-10-31,8x3z7Rok,13,0,0
9869,2009-07-01,XJ3rwWoR,2,0,0
25564,2007-11-16,XJ3rRm3R,1,0,1
31791,2014-11-18,6VOpj3Lk,5,0,1
11543,2012-12-17,N6OkkGOx,4,0,1
30729,2012-02-13,JGoNjgoL,2,0,0
26473,2013-12-30,ZBEn2WEY,0,0,0
11409,2009-08-03,ydEjeeOW,5,0,1
23292,2008-05-09,njoZGbOr,3,0,0
15204,2007-12-21,8x3zPZOk,11,0,0
17614,2008-09-12,0ZEDD8ED,6,0,2
24614,2010-04-16,XJ3rlmOR,3,0,0
26379,2014-04-23,eVOBAJoj,7,0,1
27652,2012-03-20,geEVRzEz,9,2,2
24115,2013-01-30,6K3l7kEz,3,0,3
1833,2010-04-08,ydEjXDoW,3,1,0
33636,2010-08-05,wmo70jOq,4,0,4
1324,2009-01-12,B1oXymOV,2,0,0
19884,2010-02-01,we39ZAok,4,0,1
29334,2010-05-04,m0oW92EG,1,0,1
19439,2011-12-28,wmo77Roq,3,0,0
15354,2007-05-16,6Wo228o9,10,1,1
14149,2009-02-09,KAoKjd3g,7,1,2
13975,2008-10-23,xWoYy9oK,5,0,0
10650,2009-06-10,0j3LGMEr,2,0,0
12096,2010-08-05,8gOqX4o2,7,1,0
31503,2010-01-06,JBEyV38X,4,0,0
27727,2010-04-26,WwOaYnOB,2,0,1
28908,2012-10-04,rNo6Ag36,2,1,0
31155,2014-03-14,9JoP1QO8,6,0,0
8401,2011-10-21,XJ3r0YOR,3,0,1
5913,2008-11-20,p038NGOm,11,0,3
5533,2012-12-30,wmo71vEq,0,0,0
9501,2008-08-27,qN3gLMoA,3,0,0
13176,2008-01-22,6VOpqqEL,3,0,1
15475,2009-01-28,dj3dm5o9,4,0,0
17533,2014-02-14,m0oWpzOG,5,0,0
26759,2010-10-21,Y1Em5WEw,18,2,5
18679,2012-04-19,v5oJLjEB,7,0,0
7340,2009-01-06,ekE4w0O2,4,0,1
29698,2013-10-16,wmo7Gdoq,1,0,0
22785,2011-01-14,6Wo2YN39,0,0,0
18489,2007-05-08,rJoQ9loV,3,0,0
18360,2008-10-06,v5oJmd3B,6,1,5
7934,2012-12-30,qN3g7M3A,0,0,0
4196,2012-10-15,0ZED9B3D,0,0,1
23152,2008-11-13,eVOBnpOj,0,0,0
2076,2011-04-06,ydEjLgoW,6,1,0
10750,2013-11-19,8x3zj93k,14,2,4
1165,2012-02-28,JGoNvboL,1,0,0
1271,2012-01-31,m0oWlJOG,2,0,1
19511,2008-08-21,1m3Mw6OB,2,0,0
14084,2009-11-12,m0oWdROG,7,1,0
16453,2011-07-20,B1oXaYOV,0,0,0
12495,2011-04-19,njoZ1D3r,2,0,0
5590,2014-02-25,qN3g4JoA,2,0,0
29043,2013-10-04,lnORnVON,10,2,2
33014,2008-05-07,0ZEDKkOD,5,1,0
6563,2011-05-11,WwOaMdOB,0,0,0
16512,2009-09-18,1JEbLYoR,5,0,0
3635,2008-09-24,8x3zx2Ok,0,0,1
8918,2012-12-30,0j3Lpj3r,0,0,0
1946,2014-05-23,we397lOk,3,0,0
30802,2008-11-26,7RO5wd3q,7,1,1
26160,2009-03-11,9JoPDjo8,3,0,0
23271,2010-11-03,7RO5RBEq,0,0,0
397,2007-05-29,eVOBJkOj,20,0,6
31513,2010-02-22,8x3zJL3k,8,2,0
4248,2008-12-11,rNo60E6x,0,0,0
28455,2013-08-06,NbE1yJEJ,4,0,0
3163,2010-09-09,JGoNZYoL,3,0,0
10481,2008-10-29,XJ3rqqER,4,1,1
11619,2012-04-12,we39193k,6,1,7
21410,2012-12-30,m0oW5wEG,0,0,0
8159,2008-01-16,B1oX2QEV,7,1,1
10377,2009-06-08,lnORVGON,2,0,0
33738,2013-07-16,0j3Lxq3r,8,1,0
11110,2011-01-19,nkOvrZOB,2,0,0
4954,2007-09-11,m0oWBg3G,1,0,6
15176,2014-04-09,njoZ0YEr,0,0,0
11833,2012-10-31,WeEeLrOa,3,1,0
9011,2010-02-25,6VOpy5EL,6,1,0
2726,2009-02-06,6Wo24gE9,13,3,6
18469,2008-05-16,Y1EmRn3w,7,0,1
17240,2009-03-11,JBEyDVO8,0,0,0
17000,2010-01-07,1JEb1ORY,5,0,0
6294,2014-01-14,WeEeDrOa,2,0,1
16041,2011-11-07,8x3zkLok,6,2,2
6777,2009-11-25,wmo7mPEq,3,0,0
9640,2009-05-21,6VOpbq3L,1,0,0
26051,2010-04-05,dj3ddg39,8,0,0
25506,2011-01-28,lnORjnON,1,0,2
23838,2007-05-25,m0oWDJOG,2,0,0
17144,2012-05-09,B1oXk63V,9,1,4
14106,2012-07-16,Pk3wjxEd,2,0,1
18246,2014-03-06,xWoYNjOK,1,1,1
7440,2013-08-08,dj3djjO9,3,1,1
26259,2010-09-21,8x3zBZ3k,8,1,1
27207,2007-05-24,Y1EmkAow,10,1,2
1301,2012-08-03,v5oJk7OB,4,0,1
25495,2012-03-12,rJoQLG3V,5,0,2
33417,2015-01-13,0ZEDZ4oD,3,0,2
25065,2012-11-02,p0380A3m,5,0,5
15554,2007-09-17,8gOqrDE2,4,1,3
32889,2007-12-17,geEVge3z,1,1,2
16849,2008-07-28,v5oJgrOB,0,0,0
2234,2008-03-19,VpoGZP3r,0,0,0
31273,2011-08-12,wmo77Roq,5,1,0
7883,2008-06-03,1JEbd4oR,0,0,0
20941,2010-03-24,JBEyzV38,6,0,0
16298,2011-05-24,dj3dGjE9,0,0,0
7256,2011-08-19,B1oXqYOV,0,0,0
8074,2014-09-25,1JEbl1oR,11,1,4
10441,2009-08-17,Y1EmpROw,2,2,0
17047,2013-12-30,we39kZOk,0,0,0
22980,2014-04-15,dj3djjO9,3,2,1
2268,2009-03-30,eVOBzpOj,3,0,0
6592,2010-08-30,eVOBda3j,4,0,0
23278,2012-08-06,ZBEnLroY,0,0,1
13392,2008-08-26,0ZED543D,5,1,0
32496,2012-12-30,geEVJzEz,0,0,0
15511,2007-06-15,lnORvnON,7,2,2
33683,2010-05-04,B1oX4boV,5,0,2
20204,2007-10-02,8KoA76E6,3,0,0
25891,2009-05-04,VpoGmwEr,1,0,0
3212,2008-12-01,0j3Lb6Or,4,1,3
32604,2010-11-04,ydEjvBEW,0,0,0
27943,2012-02-28,KAoKz83g,0,0,0
5862,2011-07-12,9JoPAZO8,2,1,1
9340,2009-06-11,WwOaPzoB,3,0,0
29032,2014-02-24,m0oWpzOG,5,0,0
333,2010-04-05,rJoQzAOV,5,0,1
20515,2014-05-30,rJoQpa3V,2,0,0
29973,2014-10-09,Y1Em5WEw,6,0,0
44,2008-06-06,KAoKdPOg,2,1,2
30001,2010-09-09,ZBEnB2EY,1,0,0
26444,2012-08-28,V430e1oB,4,1,1
12906,2009-12-07,lnORDD3N,2,0,0
30631,2012-05-17,njoZJorY,9,0,0
9116,2010-06-18,8KoAApo6,0,0,2
4850,2014-06-17,8KoAQeo6,7,0,4
25074,2011-06-16,dj3dr7O9,0,0,0
24268,2014-12-12,eVOBKkEj,4,0,0
32733,2014-04-10,1m3ML9EB,3,0,0
17341,2010-02-10,NbE1dNOJ,1,0,1
26005,2013-05-13,geEV85oz,5,0,0
23623,2012-05-07,p038JvOm,17,1,4
19256,2010-02-08,JGoNyY3L,4,0,0
11789,2008-09-02,8x3zG9ok,0,0,0
26892,2008-12-02,1m3ML6EB,8,0,1
1124,2012-12-30,eVOBgpEj,0,0,0
12784,2008-03-10,ekE4K6O2,3,0,1
18208,2010-03-26,qN3gQ1OA,5,1,0
3099,2008-03-07,dj3d0r39,2,0,2
4578,2012-12-30,KAoKA9Eg,0,0,0
20691,2009-09-04,Pk3wqxOd,14,1,8
11448,2009-12-23,v5oJ7AOB,11,0,0
9561,2009-09-01,8x3zJ93k,4,0,0
27893,2008-10-22,B1oX8moV,7,1,1
27541,2009-03-10,8x3zRN3k,4,1,0
5217,2012-08-02,nkOvpx3B,6,0,0
7838,2010-09-02,7RO5NdEq,5,1,0
10943,2008-09-08,njoZmJ3r,0,0,0
11787,2009-04-21,njoZkBOr,0,0,0
947,2008-04-18,7RO5RBEq,2,0,1
4555,2014-02-27,geEVkv3z,1,0,1
18694,2008-04-18,WwOaewOB,3,0,0
1761,2008-03-10,rNo6qq36,9,2,2
7990,2012-12-30,B1oXqYOV,0,0,0
32374,2012-03-21,Pk3wwK3d,0,0,0
12648,2010-11-04,lnOR8a3N,3,0,0
20289,2011-10-27,8xEx1730,0,0,0
20688,2008-07-31,NbE1zP3J,1,0,0
3025,2008-02-05,1m3MxLEB,5,1,2
14080,2012-12-30,Y1EmNn3w,0,0,0
31376,2007-12-04,9JoPR5E8,12,2,0
19283,2012-01-05,xWoYraOK,1,0,0
3001,2012-08-16,8gOqLAo2,3,0,0
5629,2008-03-07,XJ3r8JOR,6,1,2
29380,2007-10-02,nkOv2wOB,8,1,4
21133,2011-01-24,XJ3rr83R,2,0,0
8915,2013-05-07,KAoKbp3g,0,0,0
14134,2010-05-04,JGoN6YoL,1,0,1
19390,2007-12-20,lnORaqoN,6,0,0
33503,2014-07-15,njoZaY3r,4,0,0
27846,2008-11-26,rJoQQvoV,2,0,0
2215,2013-07-25,v5oJMA3B,12,3,3
2910,2008-01-30,1m3M2koB,2,0,0
21611,2007-05-07,8KoAB4O6,26,0,5
28468,2011-06-03,1JEbxMoR,0,1,1
27189,2012-12-30,njoZbvor,0,0,0
33746,2010-03-19,geEVdZoz,2,0,0
783,2010-09-24,0ZEDbxoD,12,2,2
19357,2007-08-09,V430J2OB,5,0,1
15132,2012-02-07,8x3z7Rok,1,0,0
20259,2014-10-28,8xEx7eO0,0,0,0
28680,2008-06-16,VpoGawEr,3,0,0
26703,2011-05-10,rNo6n6o6,0,0,1
12606,2007-11-05,ZBEnVZEY,19,2,4
33020,2010-03-08,xWoYlA3K,1,0,1
33301,2012-10-23,V430g1EB,3,1,0
10484,2008-02-28,v5oJaA3B,5,0,0
20580,2012-12-30,Pk3wQqOd,0,0,0
14601,2010-04-20,KAoKB3gm,12,2,4
5624,2012-04-13,wmo7BG3q,6,0,1
16541,2011-07-28,V430b5OB,5,0,0
17853,2015-03-02,JGoN0BEL,9,0,3
185,2011-02-22,9JoPAZO8,3,1,0
3712,2008-07-30,XJ3rWYoR,8,0,2
1794,2007-07-12,6Wo2jwo9,7,1,0
1374,2012-06-15,B1oXqYOV,4,1,2
27249,2014-03-28,1m3MqD3B,12,1,2
19089,2010-04-26,B1oXk63V,9,1,0
8486,2013-03-20,nkOvKLEB,5,1,0
6395,2009-01-14,V4305yoB,2,0,2
5397,2008-03-26,6VOpMmEL,3,0,0
32966,2013-08-12,qN3gNgEA,0,0,0
13926,2014-03-12,wmo7rR3q,6,0,1
4458,2010-09-08,1JEb6eER,3,0,0
24178,2014-02-10,WwOaAnOB,2,0,2
314,2009-06-22,6Wo2a639,5,1,1
8716,2013-06-26,JBEyp1O8,5,0,1
31327,2015-03-04,KAoKw9og,1,0,0
27257,2011-04-27,8x3zG9ok,0,0,0
16965,2007-12-19,JBEy7ao8,3,0,1
9065,2009-11-13,m0oW5wEG,2,0,0
2376,2008-01-24,KAoKjd3g,7,0,2
11258,2014-10-03,9JoP47o8,9,1,5
20881,2010-03-10,m0oWDJOG,0,0,0
28376,2011-03-11,njoZNBor,4,0,0
4708,2009-02-09,VpoG2P3r,3,1,1
13386,2014-08-05,dj3dKKE9,28,1,6
23446,2012-09-17,0j3Laor6,7,1,0
20152,2010-04-12,ekE4zro2,8,1,1
30656,2010-03-12,7RO5mnOq,4,0,1
29806,2012-03-06,wmo77doq,17,2,1
297,2007-04-05,Y1Em57Ew,10,0,2
30381,2009-02-25,njoZw1Or,0,0,0
7813,2007-10-31,njoZw1Or,3,0,0
3412,2013-12-30,6K3lQKoz,0,0,0
7619,2013-04-16,8xExLBE0,5,0,2
23538,2009-02-27,eVOBPw3j,6,0,1
9563,2009-09-04,6K3lygoz,9,0,3
22242,2009-02-23,N6OkWWOx,9,2,4
10966,2012-07-30,p0389Dom,7,0,1
29427,2008-09-26,KAoK4KOg,8,0,0
31786,2012-03-19,6K3lLe3z,0,0,0
4176,2013-07-31,geEVXYoz,14,4,0
24778,2013-06-07,0ZEDrGoD,7,0,0
2227,2012-12-30,8xExVVo0,0,0,0
25414,2009-11-16,8x3zVQ3k,0,0,0
15513,2013-07-02,rJoQpa3V,2,0,1
10043,2007-05-31,XJ3rDpOR,2,0,0
5238,2007-05-31,Pk3w02od,6,1,2
21083,2014-03-28,8xExWyO0,9,1,5
30142,2014-03-05,XJ3rZZ3R,5,0,1
22441,2014-04-17,eVOBQMoj,6,2,1
6194,2010-06-03,6Wo2B6o9,5,0,1
19474,2011-12-16,8gOq54O2,3,0,0
29016,2010-06-01,8gOqrDE2,7,0,1
31197,2012-12-30,xWoYraOK,0,0,0
12722,2011-06-06,NbE1wPoJ,8,2,2
24276,2014-06-30,WwOa4YoB,2,0,0
23439,2013-02-19,rNo6e036,4,1,0
24050,2007-07-02,6K3l8q3z,16,0,2
4252,2012-12-30,1JEbvmER,0,0,0
23850,2008-05-20,Y1EmWmow,2,0,0
15421,2012-12-30,1JEbKN3R,0,0,0
28547,2009-09-03,1m3Mw6OB,4,0,0
84,2011-04-27,8xExzJo0,0,0,0
22487,2012-03-19,6VOpAQEL,0,0,0
32053,2009-01-28,KAoKyPEg,8,0,0
5955,2010-07-22,ekE4vNo2,0,1,0
22342,2008-01-28,N6OkkGOx,9,0,1
17249,2012-02-06,Pk3w4wod,2,0,3
10543,2012-12-05,JGoN9b3L,16,0,7
29256,2013-01-03,lnORKGEN,3,0,1
7850,2009-03-06,XJ3rYpER,3,0,0
8849,2012-03-12,we39wNOk,0,0,4
27419,2011-03-10,JGoNzdoL,5,0,1
24323,2010-08-24,B1oXBmEV,10,1,1
7199,2009-07-06,we39V5ok,4,0,0
3218,2009-11-13,rNo6Zqo6,4,0,0
10911,2011-12-05,V430M7oB,3,0,0
32680,2010-11-04,8x3z7Rok,5,0,0
33039,2008-10-22,6VOpy5EL,6,0,0
9629,2012-12-30,dj3dwaE9,0,0,0
12577,2012-12-30,Pk3wZKEd,0,0,0
12265,2011-02-22,6Wo20NE9,2,0,0
32120,2012-12-30,p038ADom,0,0,0
2728,2013-02-14,8xExn7o0,3,0,0
20394,2010-11-09,qN3gpYoA,6,1,2
2727,2009-01-28,WwOanJEB,6,1,0
19129,2007-05-25,eVOBreOj,10,0,4
31450,2008-04-30,geEV4eoz,22,1,11
28314,2014-06-18,xWoY093K,7,0,0
28853,2014-06-09,lnORPD3N,7,2,1
24600,2011-03-07,XJ3rqqER,2,0,3
25657,2009-06-12,KAoKgBog,1,0,2
22121,2009-05-29,rJoQQvoV,0,0,0
30437,2015-03-19,V4305oBp,9,1,3
16000,2013-12-30,8x3z9LEk,0,0,0
18515,2008-10-14,6K3l8q3z,11,2,0
4231,2011-02-08,p038NDOm,7,0,0
7446,2008-07-22,p0380g3m,3,0,1
2872,2014-10-09,dj3d2KO9,5,0,0
2649,2012-07-10,v5oJz1oB,0,0,0
33554,2014-06-04,VpoGawEr,2,0,1
6086,2008-09-02,0j3LXM3r,9,0,1
16627,2015-03-20,njoZXBEr,5,1,0
12427,2012-12-30,dj3dmKo9,0,0,0
30041,2010-05-24,0j3Lxq3r,5,0,0
32478,2011-09-06,B1oXD1oV,3,0,0
25940,2010-10-13,8gOqrDE2,9,1,3
11872,2011-10-13,lnORdd3N,0,0,0
18236,2012-06-08,njoZ7yOr,4,0,0
11739,2013-09-03,B1oX66EV,7,2,3
31533,2011-03-03,JBEyG0o8,5,0,2
30379,2010-05-13,wmo77Roq,7,0,0
1100,2011-10-18,6K3laKoz,1,0,0
9587,2012-05-02,JGoN4YEL,14,0,0
31252,2014-10-27,9JoP1QO8,2,0,0
17282,2009-08-24,Y1EmpROw,2,2,0
21181,2009-10-29,qN3g0goA,1,1,0
31091,2009-07-06,0ZEDWxOD,17,2,3
19278,2014-05-15,Y1EmeWEw,1,0,0
30730,2014-12-23,VpoGLROr,4,0,0
2852,2011-03-02,7RO5A6Oq,0,0,0
23337,2008-10-02,qN3gdzoA,4,1,0
278,2008-09-05,ekE4y632,3,0,0
16958,2009-06-02,wmo7xbOq,0,0,0
17504,2011-12-16,N6OkGOxz,6,1,2
29664,2007-10-23,p038aDom,2,0,2
2356,2008-10-30,6Wo2YN39,5,1,0
1593,2009-02-05,rJoQa0oV,7,0,1
9123,2013-12-12,V4305oBp,0,0,0
543,2014-11-25,geEVbBEz,20,2,4
5727,2010-10-18,B1oXxQoV,3,0,0
20063,2012-08-17,V4305yoB,0,1,0
33791,2009-01-22,NbE1dNOJ,4,0,0
18869,2008-09-23,ydEjZ2EW,6,1,0
19798,2012-08-13,ekE4GjO2,7,0,2
8169,2013-06-12,qN3gjQEA,11,1,0
1338,2012-11-16,geEV85oz,9,0,0
15615,2011-04-20,WwOayBOB,1,0,0
30780,2013-12-16,ekE41G32,0,0,1
28309,2010-04-23,8KoAQeo6,2,0,1
1609,2007-10-01,lnORQDoN,3,0,0
11714,2014-05-07,6K3lb9Oz,10,0,3
31179,2010-11-02,6Wo2bYo9,0,0,0
30962,2009-11-25,1JEbVeER,8,0,0
27437,2012-12-30,ZBEnW23Y,0,0,0
7877,2008-10-08,NbE1QmEJ,2,0,0
32197,2011-07-06,1JEbGQ3R,7,0,3
5183,2010-08-13,eVOBL3jr,5,0,2
13509,2012-07-19,8gOqKD32,3,0,3
3639,2009-12-02,xWoYgdEK,9,1,1
9566,2013-12-30,Pk3wZ5Ed,0,0,0
12549,2008-02-04,B1oX0moV,0,0,0
25314,2009-06-08,0j3LRMOr,4,0,0
27981,2012-12-10,p038keEm,6,0,1
15605,2011-05-24,Pk3wwK3d,1,1,0
27512,2010-05-19,rJoQLG3V,1,0,0
323,2009-09-02,p038pX3m,1,1,1
32998,2012-02-15,p038n4Om,3,1,1
7526,2012-04-26,Y1EmwVow,8,0,2
20409,2010-08-17,B1oXR1EV,2,0,1
24786,2009-05-06,Pk3wnaEd,7,2,0
32249,2009-02-17,9JoPXeo8,5,0,0
1559,2013-11-05,JBEy91E8,0,0,0
25241,2011-10-11,qN3gpYoA,7,0,2
9761,2012-05-08,njoZNBor,5,1,5
24689,2012-06-22,6Wo2P8E9,7,1,0
11297,2010-08-17,9JoPv5E8,5,1,3
1386,2007-09-17,qN3g9nOA,0,0,0
28085,2009-04-03,1m3MWnOB,13,0,5
9842,2008-10-29,1JEbzJER,9,0,1
33522,2011-06-27,njoZl1Er,13,3,3
22480,2009-05-29,0j3LRMOr,4,0,0
3372,2012-08-06,rJoQRlOV,2,0,0
5586,2009-11-06,9JoPdvo8,5,1,0
11799,2008-03-21,we399N3k,2,0,1
21700,2011-09-30,qN3gpYoA,7,0,2
12871,2011-02-17,geEVGZ3z,1,0,0
2338,2012-01-13,V430Lq3B,0,0,0
10144,2006-10-04,1JEbP4oR,0,0,0
643,2011-10-12,wmo7ePEq,5,0,1
5812,2010-07-09,8x3zzR3k,2,0,1
3000,2009-05-29,6Wo2XwE9,1,0,0
19920,2013-12-30,Y1EmeAEw,0,0,0
21310,2009-12-28,1JEbqeOR,3,0,1
24858,2013-12-11,geEVz5Ez,4,1,1
10096,2014-06-12,WwOazzEB,11,0,2
4032,2014-04-01,ydEjbBEW,16,0,2
19959,2008-07-10,JGoN4YEL,5,2,1
13029,2012-09-17,1JEbLYoR,5,0,0
6338,2015-03-12,eVOB21Oj,4,1,0
2539,2012-09-19,eVOBbJOj,0,0,0
31880,2013-12-30,qN3gZBEA,0,0,0
10717,2011-06-09,rNo64LE6,0,0,0
27077,2014-03-05,nkOvvaOB,4,0,0
563,2010-04-22,ekE4mN32,6,1,1
20760,2011-04-08,0ZEDj7oD,5,0,3
19905,2008-05-15,WeEe2m3a,1,0,3
26475,2010-01-19,dj3dNLO9,2,1,2
2933,2008-10-23,wmo7BG3q,7,1,0
30834,2013-12-30,6K3lGgEz,0,0,0
125,2011-08-09,B1oXxQoV,5,1,0
6253,2009-06-22,ZBEn5vOY,0,0,1
19910,2012-08-22,0j3LPj3r,7,1,3
17211,2012-04-24,8gOq54O2,1,0,1
7543,2011-07-20,p0381vom,1,1,0
9103,2013-09-25,JBEyQXE8,2,0,0
5879,2012-06-14,JGoNNaoL,4,0,3
19486,2008-06-11,rNo6KgO6,15,1,2
20237,2011-12-28,8xExLBE0,5,1,1
13355,2014-02-06,rJoQkrEV,0,0,0
22871,2007-02-08,ydEj5gOW,0,0,0
30220,2007-08-22,ekE4grO2,8,0,2
16624,2009-04-17,xWoYJvOK,4,1,1
11152,2013-06-11,N6OkQW3x,0,0,0
33287,2013-12-16,njoZgbOr,9,0,0
20547,2015-01-08,V430WbEB,5,0,1
166,2012-06-20,VpoGawEr,1,0,1
21068,2009-01-20,8gOq8no2,3,0,1
18419,2015-01-13,p038qgom,4,0,0
11921,2013-01-30,B1oX4boV,6,1,3
21616,2007-09-13,0j3LAZor,16,0,6
33251,2014-12-09,we397lOk,3,0,0
11401,2010-09-02,NbE1wPoJ,5,1,0
11576,2012-12-30,9JoPW538,0,0,0
19783,2009-06-16,JBEyamE8,4,1,1
364,2014-02-07,njoZ6vor,9,1,1
33392,2009-10-15,xWoYRrOK,5,0,0
32735,2012-12-30,0j3LAZor,0,0,0
1109,2009-01-27,6VOpzQ3L,4,0,0
22861,2009-07-13,KAoKY6Eg,0,0,0
15510,2010-08-09,Pk3wDqod,0,0,0
22732,2012-03-16,JBEyyJE8,0,0,0
12840,2008-05-08,eVOBqJoj,1,0,0
13691,2013-09-26,1m3ML6EB,8,1,0
16518,2012-05-21,8gOqD4o2,1,0,1
21645,2013-03-26,geEVBJEz,2,0,0
31268,2012-02-03,6K3lYqoz,2,1,0
2151,2010-03-02,NbE14yOJ,6,0,5
6761,2010-02-10,N6OkkGOx,9,0,0
26564,2014-12-17,wmo7AvEq,6,1,2
19934,2012-11-07,rNo6G0O6,1,0,3
14069,2013-10-18,9JoP2qE8,0,0,0
16651,2011-06-20,1JEb6eER,0,0,0
11360,2007-05-21,8KoA15o6,5,0,13
22711,2010-02-11,Y1Em1GEw,3,0,1
15153,2012-12-17,N6Okbpox,15,0,2
33405,2014-03-26,7RO5z6Eq,6,2,1
6445,2009-05-29,Y1Em0mOw,12,7,8
14241,2012-12-27,9JoPV5E8,9,1,0
3949,2011-05-19,nkOvXV3B,2,0,1
20434,2015-01-30,1JEbQYOR,3,0,1
16013,2008-01-25,1m3MP6EB,0,0,0
13416,2013-12-30,xWoYPr3K,0,0,0
5339,2009-09-28,1m3MKyOB,1,0,0
18902,2014-04-18,v5oJddEB,10,0,2
26517,2012-05-02,nkOvn7OB,1,0,1
10886,2008-02-15,nkOvwXEB,5,0,0
17026,2011-11-07,0j3Lqjor,9,0,2
29300,2010-02-04,VpoGnr3r,2,0,3
16897,2008-12-22,WwOaJNEB,5,0,2
25991,2012-02-16,VpoGBA3r,4,0,0
31258,2007-12-06,njoZRyor,3,1,0
15973,2010-07-21,1JEbKN3R,1,0,1
20120,2009-10-05,0j3L5aor,5,0,6
25805,2011-05-11,7RO5gn3q,7,1,2
5109,2012-12-30,B1oXAYOV,0,0,0
28397,2008-04-10,NbE1Bk3J,7,0,1
23037,2008-09-25,m0oW92EG,0,0,0
22439,2012-02-13,njoZaY3r,4,0,4
13085,2012-12-30,nkOv1loB,0,0,0
25977,2013-12-30,rJoQdL3V,0,0,0
22583,2013-06-05,v5oJmd3B,1,1,3
9366,2008-09-03,JBEyyJE8,1,0,0
24676,2007-10-26,ZBEn02oY,12,1,1
7372,2009-08-21,9JoPaeO8,5,0,1
2936,2013-01-16,XJ3rZZ3R,0,0,0
33474,2015-02-04,B1oXK63V,1,0,0
18826,2011-01-05,ydEjYdOW,3,0,0
16279,2014-10-31,N6OkNgox,4,1,0
3823,2008-10-22,wmo77doq,5,2,3
23570,2014-02-11,p0380A3m,1,0,0
16169,2010-12-29,V430q1oB,6,0,1
7741,2009-08-10,geEVvJEz,2,0,0
541,2014-06-13,9JoPn7E8,0,0,0
28998,2012-03-26,WwOaXpoB,2,0,3
14176,2010-01-15,lnORJLON,8,0,3
6050,2009-12-11,qN3gW13A,0,0,0
23923,2013-12-30,9JoPaeO8,0,0,0
29896,2012-05-02,ekE4zo2Q,3,0,2
12509,2014-09-24,Pk3w713d,0,0,1
